AFP	APOBEC3A	ART3	CCL7	CXCL10	CXCL9	DNAH7	GRID2	HTR3A	KRT78	LAMP3	MYLK2	PGBD5	POTEKP	RAET1L	SLC28A2	SOX11	SPHK1	TH	TMEM171	TNRC18P1	TREM1	TTC6	UGT2B15	VRTN
MB-7196	7.15987133677839	5.20945336562895	3.90689059560852	2.32192809488736	9.84549005094438	9.77313920671969	5.55458885167764	2.8073549220576	3.70043971814109	3.70043971814109	5.55458885167764	4	6.95419631038687	2.58496250072116	4.32192809488736	4.24792751344359	9.27379559921426	8.32192809488736	6.83289001416474	4.16992500144231	5.49185309632967	5	3.90689059560852	1.58496250072116	3
MB-7171	4.39231742277876	5.6724253419715	4.85798099512757	4.08746284125034	7.29462074889163	8.44294349584873	6.06608919045777	5.90689059560852	5.08746284125034	4.85798099512757	5	5.28540221886225	7.07681559705083	7.83289001416474	5	5.64385618977472	4.70043971814109	7.22881869049588	4.58496250072116	5.24792751344359	6.6724253419715	6.44294349584873	7.04439411935845	4.85798099512757	4.85798099512757
MB-7132	5.24792751344359	5.78135971352466	4.70043971814109	5.28540221886225	6.94251450533924	6.2667865406949	6.75488750216347	5.64385618977472	5.6724253419715	5.49185309632967	5.4594316186373	6.06608919045777	5.8073549220576	8.84235034341381	5.52356195605701	5.55458885167764	5.12928301694497	7.09803208296053	5.35755200461808	5.61470984411521	5.78135971352466	6.14974711950468	5.24792751344359	5.52356195605701	5.49185309632967
MB-7189	9.3264294871223	6.95419631038687	4.52356195605701	3.4594316186373	8.70043971814109	7.79441586635011	5.6724253419715	4.4594316186373	5.35755200461808	4.16992500144231	4.32192809488736	4.32192809488736	5.28540221886225	7.74819284958946	4.32192809488736	4.70043971814109	4.32192809488736	8.26209484537018	3.90689059560852	4.70043971814109	4.90689059560852	4.8073549220576	6.89481776330794	2.58496250072116	2.58496250072116
MB-7137	3.4594316186373	4.90689059560852	4.08746284125034	3.90689059560852	9.04712391211403	9.41362792902417	5.97727992349992	4.39231742277876	4.8073549220576	3.90689059560852	6.68650052718322	4.32192809488736	5.28540221886225	8.02236781302845	4.85798099512757	4.24792751344359	5.58496250072116	7.12928301694497	4.4594316186373	4.58496250072116	5.20945336562895	5.49185309632967	5.75488750216347	4.95419631038687	4.85798099512757
MB-7181	7.25738784269265	6.32192809488736	5.39231742277876	4.95419631038687	7.65821148275179	8.82017896241519	6.24792751344359	5.39231742277876	5.12928301694497	6.56985560833095	5.88264304936184	5	5.61470984411521	4.52356195605701	5.55458885167764	5.32192809488736	5	6.75488750216347	4.16992500144231	5.52356195605701	5.90689059560852	5.7279204545632	7.73470962022584	5.61470984411521	5.35755200461808
MB-7138	3.70043971814109	7.53138146051631	4.75488750216347	3.32192809488736	7.33985000288462	5.70043971814109	6.37503943134692	4.75488750216347	5.39231742277876	5.32192809488736	4.52356195605701	5.12928301694497	7.16992500144231	10.0126245388651	5.24792751344359	5.16992500144231	5.28540221886225	6.06608919045777	4.32192809488736	5.08746284125034	6.33985000288462	5.83289001416474	7.40087943628218	2.58496250072116	3.8073549220576
MB-3295	9.43879185257826	4.4594316186373	4.58496250072116	3.70043971814109	6.65821148275179	6.68650052718322	5.70043971814109	4.4594316186373	4.24792751344359	4.58496250072116	6.22881869049588	4.90689059560852	5.08746284125034	10.5526690975143	4.95419631038687	4.95419631038687	4.85798099512757	7.69348695749933	4.08746284125034	4.75488750216347	4.52356195605701	5.70043971814109	5.75488750216347	3	4.08746284125034
MB-7232	5	5.85798099512757	4.95419631038687	5.75488750216347	5.83289001416474	6.32192809488736	7.15987133677839	5.78135971352466	5.95419631038687	5.90689059560852	5.4594316186373	6.12928301694497	6.10852445677817	6.04439411935845	5.95419631038687	5.28540221886225	6.24792751344359	6.35755200461808	4.85798099512757	5.78135971352466	6.56985560833095	6.22881869049588	8.21431912080077	7.70735913208088	6.53915881110803
MB-7281	2.58496250072116	5.35755200461808	3.70043971814109	1.58496250072116	10.1861142395416	10.6706562491184	4.8073549220576	2.32192809488736	1.58496250072116	1.58496250072116	7.28540221886225	2.32192809488736	4.70043971814109	4.64385618977472	2.8073549220576	5.6724253419715	9.67771964164101	8.93957921431469	9.34207466799914	3.16992500144231	3.70043971814109	4.32192809488736	3.16992500144231	1.58496250072116	1
MB-7231	4.32192809488736	5.61470984411521	4.70043971814109	5.08746284125034	9.23840473932508	5.35755200461808	6.7279204545632	5.75488750216347	5.70043971814109	5.28540221886225	6.14974711950468	5.95419631038687	6.56985560833095	4.39231742277876	6.12928301694497	5.49185309632967	5.4594316186373	6.53915881110803	4.64385618977472	5.49185309632967	5.70043971814109	6.20945336562895	6.75488750216347	5.4594316186373	7.15987133677839
MB-7220	4.32192809488736	5.83289001416474	4.8073549220576	5.35755200461808	5.75488750216347	7.07681559705083	6.3037807481771	5.4262647547021	5.85798099512757	5.55458885167764	5.16992500144231	6.4093909361377	5.70043971814109	6.12928301694497	6.12928301694497	5.78135971352466	7.61470984411521	8.23840473932508	4.70043971814109	5.6724253419715	6.08746284125034	5.97727992349992	7.14974711950468	5.32192809488736	6.68650052718322
MB-7277	4.16992500144231	5.39231742277876	4.90689059560852	5.39231742277876	7.64385618977472	7.06608919045777	6.04439411935845	5.32192809488736	5	5.49185309632967	5.32192809488736	6.06608919045777	5.58496250072116	7.76818432477693	6.4262647547021	5.61470984411521	5	7.98299357469431	4.8073549220576	5.78135971352466	5.39231742277876	5.75488750216347	5.24792751344359	6.37503943134692	5.04439411935845
MB-7280	3.58496250072116	5.4594316186373	4.64385618977472	4.90689059560852	6.8073549220576	8.11894107272351	5.75488750216347	5.04439411935845	4.4594316186373	4.85798099512757	6.37503943134692	5.08746284125034	5.52356195605701	9.97010589061218	5.4594316186373	4.8073549220576	4.39231742277876	7.12928301694497	4.08746284125034	5.4594316186373	6.49185309632967	5.4262647547021	5.4262647547021	3.8073549220576	2.58496250072116
MB-7227	3.4594316186373	5.20945336562895	4.64385618977472	4.32192809488736	6.76818432477693	8.27612440527424	5.93073733756289	4.95419631038687	4.8073549220576	5.12928301694497	7.19967234483636	5.7279204545632	5.52356195605701	8.86727873970966	5.85798099512757	5.04439411935845	6.78135971352466	7.22881869049588	4	5.12928301694497	5.85798099512757	5.8073549220576	5.97727992349992	4.24792751344359	5.58496250072116
MB-7278	5.49185309632967	5	5.35755200461808	5.4594316186373	4.95419631038687	6.28540221886225	6.8073549220576	5.58496250072116	5.52356195605701	6	5.28540221886225	5.97727992349992	6.16992500144231	7.21916852046216	6.4262647547021	5.58496250072116	5.20945336562895	7.70735913208088	4.85798099512757	5.85798099512757	6.20945336562895	6.20945336562895	6.70043971814109	6.04439411935845	6.7279204545632
MB-2610	9.86573327085176	4.95419631038687	5.61470984411521	4.85798099512757	6.12928301694497	5.64385618977472	6.3037807481771	5.32192809488736	5.6724253419715	6	5.55458885167764	6.14974711950468	5.52356195605701	5.4594316186373	5.90689059560852	5.12928301694497	5.52356195605701	7.72109918870718	4.58496250072116	5.16992500144231	6.32192809488736	6.37503943134692	6.62935662007961	5.58496250072116	6.49185309632967
MB-2517	3.32192809488736	4.90689059560852	3.4594316186373	1	10.9992953870234	11.3657756353263	4.39231742277876	1.58496250072116	1.58496250072116	1	8.2336196767597	2	6.53915881110803	1	3.58496250072116	2.8073549220576	10.2082343583398	7.77478705960117	3.4594316186373	2.8073549220576	2.8073549220576	4.24792751344359	2.32192809488736	1	1
MB-2896	3.32192809488736	4.39231742277876	4.16992500144231	7.49984588708321	8.93957921431469	8.8073549220576	5.16992500144231	3.58496250072116	2.8073549220576	4.39231742277876	5.90689059560852	4.4594316186373	6.8073549220576	8.73470962022584	4.52356195605701	4	5.93073733756289	9.20701432017753	3.90689059560852	4.52356195605701	6.16992500144231	6.58496250072116	3.58496250072116	2.58496250072116	2.58496250072116
MB-2901	4.90689059560852	6.06608919045777	5.08746284125034	5.49185309632967	8.77807712953536	7.4594316186373	5.7279204545632	6.08746284125034	5.70043971814109	5.49185309632967	5.4262647547021	6.89481776330794	6.4594316186373	4.64385618977472	5.61470984411521	5.4594316186373	5.12928301694497	5.90689059560852	4.90689059560852	5.08746284125034	5.85798099512757	6.24792751344359	5.95419631038687	5.04439411935845	6.84549005094437
MB-2895	2	5.93073733756289	3.90689059560852	2	9.75655632252409	9.43671154213721	4.75488750216347	2.32192809488736	4.16992500144231	2	8.20945336562895	3.70043971814109	8.51963625284321	9.11634396123747	4.39231742277876	4	9.51372759595244	7.49984588708321	3	3	3.8073549220576	5.4594316186373	3.32192809488736	1	1
MB-2900	9.15987133677839	5.24792751344359	4.95419631038687	4.58496250072116	6.78135971352466	7.19967234483636	5.90689059560852	5.16992500144231	5.4262647547021	5.20945336562895	6.4757334309664	5.28540221886225	6.39231742277876	6.97727992349992	5.39231742277876	5.32192809488736	6.44294349584873	8.10852445677817	4.16992500144231	5.24792751344359	6.06608919045777	5.90689059560852	5.16992500144231	3.8073549220576	5.49185309632967
MB-2939	3.90689059560852	5.88264304936184	4.16992500144231	5	7.75488750216347	6.96578428466209	5.39231742277876	4.4594316186373	3.90689059560852	4	4.85798099512757	5.4594316186373	5.90689059560852	9.55842071326866	4.08746284125034	4.85798099512757	7.45121111183233	8.79441586635011	4.16992500144231	5.08746284125034	4.95419631038687	7.33091687811462	5.49185309632967	2.58496250072116	4.8073549220576
MB-7002	10.1910592145317	6.06608919045777	4.16992500144231	3	8.6582114827518	7.71424551766612	5.4594316186373	3	3	3.32192809488736	5	4.16992500144231	5.20945336562895	7.01122725542325	4	4.52356195605701	5.35755200461808	8.80413102118332	2.8073549220576	4.24792751344359	6	4.75488750216347	6.22881869049588	1.58496250072116	2
MB-7000	4.75488750216347	5.8073549220576	5.4594316186373	5.78135971352466	5.4594316186373	6.18982455888002	6.04439411935845	5.70043971814109	6.28540221886225	5.75488750216347	4.90689059560852	6.28540221886225	7.96000193206808	5.97727992349992	6.44294349584873	5.90689059560852	5.32192809488736	7.27612440527424	5.7279204545632	6.06608919045777	6.52356195605701	5.75488750216347	5.58496250072116	6.53915881110803	5.61470984411521
MB-7006	9.56033283421244	4.8073549220576	4.75488750216347	4.85798099512757	6.6724253419715	7.08746284125034	6.7279204545632	5.16992500144231	5.04439411935845	5.20945336562895	6.16992500144231	5.7279204545632	5.90689059560852	7.82017896241519	5.39231742277876	5.32192809488736	5.04439411935845	7.06608919045777	4.58496250072116	5.52356195605701	7.07681559705083	5.6724253419715	6.33985000288462	5.70043971814109	5.35755200461808
MB-7011	2.8073549220576	7.13955135239879	4.58496250072116	4.32192809488736	8.34872815423108	6.55458885167764	6.39231742277876	4	4.39231742277876	4.39231742277876	4.39231742277876	3.90689059560852	5.35755200461808	10.6101020629997	4.85798099512757	4.90689059560852	4.39231742277876	7.49984588708321	4	4.95419631038687	4.24792751344359	6.33985000288462	5.58496250072116	2.58496250072116	2.8073549220576
MB-7001	3	5.85798099512757	3.8073549220576	2.8073549220576	9.54882190845875	8.74146698640115	5.4262647547021	3.90689059560852	3.58496250072116	3.90689059560852	5.49185309632967	4.39231742277876	5.4594316186373	9.83447104998422	4.64385618977472	4.58496250072116	4.58496250072116	7.59245703726808	3.4594316186373	3.90689059560852	4.64385618977472	5.08746284125034	4.70043971814109	1.58496250072116	1.58496250072116
MB-7003	4.32192809488736	5.12928301694497	5.08746284125034	5.58496250072116	6.71424551766612	7.17990909001493	6.20945336562895	4.75488750216347	5.78135971352466	5.4594316186373	5.12928301694497	5.52356195605701	6.14974711950468	8.92481250360578	5.4594316186373	5.20945336562895	4.90689059560852	8.19475685442225	4.70043971814109	5.49185309632967	5.70043971814109	6.78135971352466	5	4.75488750216347	4.64385618977472
MB-7005	2.32192809488736	4.58496250072116	4.24792751344359	3.16992500144231	10.3094763538411	9.82017896241519	6.97727992349992	3.58496250072116	3.32192809488736	3	6.16992500144231	3.70043971814109	5.52356195605701	5.78135971352466	4.24792751344359	4.58496250072116	5.16992500144231	7.25738784269265	3.8073549220576	3.16992500144231	4.85798099512757	4.8073549220576	4	2	2.58496250072116
MB-7010	4.8073549220576	5.85798099512757	5.28540221886225	5.64385618977472	6.84549005094437	5.04439411935845	6.76818432477693	5.78135971352466	5.58496250072116	5.52356195605701	5.08746284125034	5.97727992349992	5.75488750216347	8.35314682549808	6.22881869049588	5.35755200461808	5.78135971352466	7.4178525148859	4.58496250072116	5.49185309632967	6.58496250072116	6.2667865406949	6.49185309632967	5.28540221886225	4.64385618977472
MB-3181	9.58496250072116	5.28540221886225	4.32192809488736	3.32192809488736	11.1623913287569	8.51175265376738	5.35755200461808	2.32192809488736	2	1.58496250072116	5.49185309632967	2.58496250072116	4.39231742277876	9.10590850857116	3.32192809488736	3.90689059560852	4.70043971814109	6.8073549220576	5.7279204545632	3	3.32192809488736	4.70043971814109	5.08746284125034	1.58496250072116	1
MB-3252	7.03342300153745	5.04439411935845	4.8073549220576	4.24792751344359	4.4594316186373	5.4262647547021	5.8073549220576	5	4.64385618977472	5.04439411935845	5.78135971352466	5.75488750216347	5.35755200461808	10.780539767472	5.16992500144231	5.24792751344359	4.8073549220576	7.4262647547021	3.8073549220576	5	5.64385618977472	5.20945336562895	5.55458885167764	4.58496250072116	3.58496250072116
MB-3266	3.16992500144231	5.39231742277876	3.70043971814109	3.32192809488736	6.65821148275179	5	5.32192809488736	3.90689059560852	3.32192809488736	3.8073549220576	3.90689059560852	4.90689059560852	5.39231742277876	11.9505558970475	4.24792751344359	3.90689059560852	6.58496250072116	8.32192809488736	2.8073549220576	3.8073549220576	4.90689059560852	6.97727992349992	3	6.61470984411521	2.32192809488736
MB-7082	3.4594316186373	5.20945336562895	4.58496250072116	4.39231742277876	9.43254190038826	8.71424551766612	5.61470984411521	4.95419631038687	4.75488750216347	4.95419631038687	7.22881869049588	5.55458885167764	5.28540221886225	4.4594316186373	5.20945336562895	5.28540221886225	6.8703647195834	6.97727992349992	4.4594316186373	4.75488750216347	5.28540221886225	6.06608919045777	4.70043971814109	4.4594316186373	4.75488750216347
MB-7093	4.08746284125034	4.85798099512757	4.90689059560852	4.64385618977472	7.98299357469431	7.38370429247405	6.08746284125034	5.4594316186373	5	4.70043971814109	5.39231742277876	5.85798099512757	5.64385618977472	6.90689059560852	5.85798099512757	5.4262647547021	6.76818432477693	7.74146698640115	7.4093909361377	5.49185309632967	5.32192809488736	6.3037807481771	5.32192809488736	4.8073549220576	5.20945336562895
MB-7083	3	5.52356195605701	4.16992500144231	4.08746284125034	10.1861142395416	9.1548181090521	5.95419631038687	4.95419631038687	4	4.39231742277876	7.65821148275179	5.55458885167764	5.16992500144231	4.16992500144231	4.58496250072116	4.75488750216347	4.08746284125034	7.12928301694497	3.16992500144231	3.16992500144231	5.20945336562895	5.6724253419715	5.8073549220576	2.8073549220576	3.16992500144231
MB-7091	9.43462822763673	5.16992500144231	4.90689059560852	4.4594316186373	6.98868468677217	6.7279204545632	6.74146698640115	5.20945336562895	5.16992500144231	5.12928301694497	5.35755200461808	5.97727992349992	5.52356195605701	5.24792751344359	6.02236781302845	5.61470984411521	6.39231742277876	7.70043971814109	4.39231742277876	5.20945336562895	5.75488750216347	6.18982455888002	8.8008998999203	6.10852445677817	6.16992500144231
MB-7065	4.32192809488736	5.7279204545632	4.90689059560852	5.39231742277876	7.90086680798075	7.15987133677839	6.4093909361377	5.7279204545632	5.4262647547021	5.58496250072116	5.04439411935845	5	5.78135971352466	6.82017896241519	6.18982455888002	5.39231742277876	4.64385618977472	7.56224242422107	4.70043971814109	5.52356195605701	6.10852445677817	5.8073549220576	7.34872815423108	5.4262647547021	5.52356195605701
MB-7085	5.4262647547021	5.49185309632967	5.28540221886225	5.24792751344359	5.52356195605701	5.85798099512757	6.10852445677817	5.97727992349992	5.85798099512757	5.7279204545632	6.4093909361377	5.90689059560852	5.49185309632967	7.78790255939143	5.90689059560852	5.49185309632967	5.04439411935845	7.73470962022584	6.76818432477693	5.88264304936184	6.65821148275179	6.02236781302845	7.05528243550119	5.20945336562895	5.6724253419715
MB-7096	8.70043971814109	5.16992500144231	4.90689059560852	4.52356195605701	7.94251450533924	7.84549005094437	6.28540221886225	5.75488750216347	5.20945336562895	5.28540221886225	6.22881869049588	6	5.6724253419715	4.64385618977472	5.4594316186373	5.4262647547021	5.20945336562895	8.21431912080077	4.90689059560852	5.8073549220576	6.06608919045777	6.44294349584873	5.83289001416474	4.32192809488736	5.97727992349992
MB-7018	4.70043971814109	5.12928301694497	4.39231742277876	3.16992500144231	9.74986942739684	9.92925840863697	5.55458885167764	4.32192809488736	3.70043971814109	3.16992500144231	7.13955135239879	4.8073549220576	4.90689059560852	4.95419631038687	4.75488750216347	4.32192809488736	4.16992500144231	7.6724253419715	3.90689059560852	3.4594316186373	5.04439411935845	5.12928301694497	4.75488750216347	3	3
MB-7088	3.16992500144231	5.12928301694497	3.8073549220576	2	9.35974956032233	10.6847486204216	5.04439411935845	3.16992500144231	3.16992500144231	4.16992500144231	6.33985000288462	3.8073549220576	5.24792751344359	4.39231742277876	4.39231742277876	4.32192809488736	6.44294349584873	7.65105169117893	9.10328780841202	4.24792751344359	4.24792751344359	6.02236781302845	6.08746284125034	1	1.58496250072116
MB-7080	3.90689059560852	4.85798099512757	6	3.4594316186373	10.7515440590891	8.6724253419715	5.83289001416474	3.58496250072116	3	2.58496250072116	5.93073733756289	4.64385618977472	5.16992500144231	5.6724253419715	5.20945336562895	4.24792751344359	4.85798099512757	7.56985560833095	3.58496250072116	3.32192809488736	4.64385618977472	5.20945336562895	3.58496250072116	2.32192809488736	4.90689059560852
MB-7161	5.6724253419715	4.75488750216347	4	3.16992500144231	10.8826430493618	9.51963625284321	6.18982455888002	4.08746284125034	3.32192809488736	3.32192809488736	8.12928301694497	4.08746284125034	5.35755200461808	1	4.90689059560852	4.52356195605701	4.08746284125034	7.53915881110803	3.16992500144231	4.32192809488736	4.70043971814109	5.16992500144231	4.24792751344359	2.58496250072116	4.08746284125034
MB-7115	5.08746284125034	4.32192809488736	4.70043971814109	6.96578428466209	9.17990909001493	6.84549005094437	6.14974711950468	5.4594316186373	5.49185309632967	4.58496250072116	6.24792751344359	5.78135971352466	5.28540221886225	6.4262647547021	5.70043971814109	5.35755200461808	7.43462822763672	7.64385618977472	3.8073549220576	4.85798099512757	5.58496250072116	7.23840473932508	4.8073549220576	4.16992500144231	4.75488750216347
MB-7123	4.16992500144231	5.16992500144231	4.4594316186373	4.32192809488736	8.46352437327118	8.21431912080077	5.35755200461808	5.32192809488736	4.85798099512757	4.8073549220576	6.65821148275179	5.58496250072116	5	8.24317398347295	5.4262647547021	5.28540221886225	4.52356195605701	6.98868468677217	5.52356195605701	5.24792751344359	5.20945336562895	5.88264304936184	5.12928301694497	4.64385618977472	4.39231742277876
MB-7176	5.32192809488736	5.4262647547021	4.64385618977472	4.70043971814109	8.47167521439204	6.39231742277876	5.83289001416474	5.95419631038687	5.12928301694497	5.61470984411521	4.75488750216347	5.32192809488736	5.64385618977472	7.94836723158468	5.88264304936184	5.4594316186373	5.95419631038687	7.90086680798075	4.52356195605701	5.12928301694497	5.49185309632967	6.53915881110803	5.35755200461808	5.8073549220576	6
MB-7172	3.58496250072116	6.35755200461808	4.75488750216347	4.52356195605701	7.86418614465428	9.03066713624694	5.75488750216347	5.4594316186373	5.70043971814109	4.95419631038687	6.59991284218713	5.35755200461808	5.58496250072116	5.7279204545632	5.61470984411521	5.75488750216347	4.8073549220576	7.43462822763672	4.64385618977472	5.7279204545632	5.35755200461808	5.7279204545632	5.75488750216347	5.12928301694497	5.28540221886225
MB-7164	5.6724253419715	5.8073549220576	5.08746284125034	4.75488750216347	5.16992500144231	5.49185309632967	6.44294349584873	5.61470984411521	5	5.7279204545632	5.61470984411521	5.83289001416474	5.55458885167764	8.2667865406949	5.83289001416474	5.39231742277876	5.6724253419715	8.35314682549808	4.58496250072116	5.35755200461808	6.08746284125034	6.02236781302845	6	9.17741953798924	6.33985000288462
MB-7127	4.24792751344359	5.55458885167764	4.85798099512757	4.52356195605701	6.55458885167764	4.8073549220576	6.20945336562895	5.4594316186373	7.72109918870718	4.85798099512757	5.20945336562895	5.70043971814109	6.35755200461808	9.4178525148859	5.4594316186373	6.02236781302845	6.56985560833095	7.37503943134692	6.3037807481771	4.24792751344359	5.32192809488736	6.39231742277876	5.24792751344359	4.32192809488736	5.61470984411521
MB-7128	3.58496250072116	4.52356195605701	5.28540221886225	5.04439411935845	9.34651373316563	7.81378119121704	5.70043971814109	4.39231742277876	5.16992500144231	5.04439411935845	5.78135971352466	5.52356195605701	5.58496250072116	5.78135971352466	5.4594316186373	5.58496250072116	5.04439411935845	7.57742882803575	4.24792751344359	4.64385618977472	5.55458885167764	5.95419631038687	5.08746284125034	4.85798099512757	4.24792751344359
MB-7157	4.4594316186373	5.32192809488736	5.16992500144231	5.08746284125034	6.62935662007961	5.7279204545632	6.90689059560852	5.39231742277876	5.75488750216347	5.8073549220576	5.12928301694497	5.58496250072116	5.64385618977472	8.62570884306447	6.28540221886225	5.55458885167764	5.04439411935845	6.89481776330794	6.58496250072116	5.39231742277876	5.90689059560852	6.74146698640115	6	5.12928301694497	5.32192809488736
MB-7092	2	4.90689059560852	3.70043971814109	1	10.7355560239115	11.5245417150358	5.08746284125034	1.58496250072116	2.58496250072116	2	7.68650052718322	3.32192809488736	5.08746284125034	1	3.16992500144231	3.8073549220576	3.4594316186373	6.4262647547021	2.32192809488736	2.58496250072116	2.58496250072116	4.52356195605701	4.58496250072116	6.16992500144231	1
MB-7135	4.4594316186373	6.28540221886225	4.70043971814109	5.08746284125034	3.4594316186373	5.28540221886225	6.58496250072116	5.28540221886225	5.49185309632967	5.08746284125034	4.70043971814109	5.28540221886225	4.75488750216347	9.28540221886225	5.7279204545632	5.4594316186373	6.24792751344359	8.02236781302845	4.16992500144231	4.90689059560852	5.6724253419715	6.35755200461808	7.4178525148859	7.66533591718518	5.35755200461808
MB-3754	6.62935662007961	6.39231742277876	4.24792751344359	3.4594316186373	7.90086680798075	5.04439411935845	5.04439411935845	3.70043971814109	3.58496250072116	4.52356195605701	4.16992500144231	4.32192809488736	6.20945336562895	10.1459321458205	4.85798099512757	4.85798099512757	6.8703647195834	8.88264304936184	3.90689059560852	4.24792751344359	4.75488750216347	8.64024493622235	4.75488750216347	3.16992500144231	3.70043971814109
MB-3536	4.8073549220576	5.4262647547021	4	2.58496250072116	9.4655664048094	10.2726297849764	5.75488750216347	3	3.90689059560852	2.58496250072116	6.96578428466209	4.39231742277876	5.08746284125034	7.08746284125034	4	3.90689059560852	6.02236781302845	8	3.4594316186373	3.8073549220576	4.39231742277876	5.93073733756289	4.16992500144231	2	2
MB-3748	4.39231742277876	4.85798099512757	4.52356195605701	4.24792751344359	9.88417051910844	6.94251450533924	6.56985560833095	4.52356195605701	4.32192809488736	5.12928301694497	6.62935662007961	5.61470984411521	6.90689059560852	2.8073549220576	5.28540221886225	4.90689059560852	6.04439411935845	7.70043971814109	3.90689059560852	5.35755200461808	5.8073549220576	5.95419631038687	5.7279204545632	4.8073549220576	5.61470984411521
MB-3530	6.22881869049588	3.58496250072116	3.32192809488736	1	11.8887432488983	10.7073591320809	4.52356195605701	1	1.58496250072116	1.58496250072116	5.16992500144231	3.16992500144231	4.08746284125034	3.8073549220576	2.32192809488736	3.16992500144231	4.08746284125034	7.33091687811462	1.58496250072116	2	2	4.95419631038687	3.8073549220576	1	1
MB-3582	5.58496250072116	5.64385618977472	4.39231742277876	5.12928301694497	8.26209484537018	6.70043971814109	5.16992500144231	3.8073549220576	4.52356195605701	4.64385618977472	7.86418614465428	5.20945336562895	6.59991284218713	8.96000193206808	5.39231742277876	4.95419631038687	4.8073549220576	8.86418614465428	3.90689059560852	4.52356195605701	5.04439411935845	7.48381577726426	4.52356195605701	2.58496250072116	3.4594316186373
MB-3528	1	6.39231742277876	2.58496250072116	1	11.2911706993219	11.4630134134497	3.58496250072116	1	1.58496250072116	1	7.04439411935845	2	4.32192809488736	1	2	2.8073549220576	11.1324997296285	6.4757334309664	1.58496250072116	1.58496250072116	2.32192809488736	4	2.58496250072116	1	1
MB-3576	4.58496250072116	6.32192809488736	4.52356195605701	4.39231742277876	9.59058704991503	5.97727992349992	5.55458885167764	6.06608919045777	4.4594316186373	5.04439411935845	5.04439411935845	6.06608919045777	5.83289001416474	4.90689059560852	5.20945336562895	4.90689059560852	6.4594316186373	7.38370429247405	7.09803208296053	5.4262647547021	5.4262647547021	6.4757334309664	5.4594316186373	4.24792751344359	4.8073549220576
MB-2770	3.4594316186373	5.88264304936184	4.58496250072116	4.85798099512757	6.7279204545632	7.27612440527424	5.95419631038687	4.58496250072116	4.70043971814109	4.52356195605701	5.20945336562895	5.20945336562895	5.61470984411521	9.45532722030456	5.49185309632967	5.4262647547021	4.52356195605701	6.4262647547021	7.38370429247405	5.32192809488736	6.10852445677817	5.8073549220576	7.88264304936184	6.59991284218713	5.35755200461808
MB-2758	2	5	5.58496250072116	1.58496250072116	9.14720492494223	10.2264121927888	4.16992500144231	1.58496250072116	4.75488750216347	1.58496250072116	8.25738784269265	3.70043971814109	5	10.4838157772643	3.32192809488736	3.70043971814109	8.68650052718322	7.91288933622996	2	3.16992500144231	2.8073549220576	4.75488750216347	2.8073549220576	1	1
MB-7152	4.75488750216347	6.61470984411521	4.85798099512757	6.14974711950468	7.01122725542325	7.45121111183233	5.75488750216347	5.32192809488736	6.22881869049588	5.93073733756289	5.28540221886225	6.08746284125034	5.90689059560852	4.08746284125034	6.24792751344359	5.70043971814109	6.3037807481771	8.07146236255662	4.70043971814109	5.75488750216347	6.4757334309664	6.68650052718322	6.08746284125034	5.52356195605701	6.8073549220576
MB-7143	3.4594316186373	7.31288295528436	4.24792751344359	4	7.90086680798075	7.18982455888002	5.24792751344359	4.58496250072116	4.16992500144231	4.90689059560852	5.55458885167764	4.90689059560852	5.52356195605701	9.16239132875691	4.32192809488736	4.39231742277876	9.27612440527424	8.24792751344359	4.08746284125034	4.90689059560852	5.4594316186373	6.28540221886225	4.4594316186373	2	4.39231742277876
MB-7197	4.8073549220576	4.64385618977472	5	5.85798099512757	6.02236781302845	5.95419631038687	6.85798099512757	5.6724253419715	5.83289001416474	5.64385618977472	5.39231742277876	5.7279204545632	5.95419631038687	7.94836723158468	5.55458885167764	5.49185309632967	6.3037807481771	7.57742882803575	4.4594316186373	5.78135971352466	7.09803208296053	6.10852445677817	6.35755200461808	6.04439411935845	6.56985560833095
MB-7153	6.12928301694497	6.10852445677817	4.32192809488736	4	8.14465824283188	7.43462822763672	5.61470984411521	4.39231742277876	3.70043971814109	4.39231742277876	4.4594316186373	5.83289001416474	5.12928301694497	6.96578428466209	4.70043971814109	4.8073549220576	10.3869402453243	6.37503943134692	4.24792751344359	4.95419631038687	5.28540221886225	6.75488750216347	4.75488750216347	3.58496250072116	4
MB-7144	4.58496250072116	7.56224242422107	4.75488750216347	4.16992500144231	8.7176764230664	8.70390357344466	5.58496250072116	4	5.16992500144231	5.49185309632967	4.85798099512757	5.39231742277876	5.6724253419715	5.28540221886225	5.64385618977472	4.95419631038687	6	7.92481250360578	4.64385618977472	5.28540221886225	5.6724253419715	6.64385618977472	4.8073549220576	3.4594316186373	4.8073549220576
MB-7185	5.28540221886225	5.70043971814109	5.24792751344359	6.04439411935845	4.58496250072116	4.70043971814109	6.88264304936184	6.4262647547021	5.90689059560852	6.14974711950468	5.55458885167764	6.75488750216347	5.61470984411521	3.70043971814109	6.28540221886225	6.04439411935845	7.15987133677839	6.79441586635011	6.28540221886225	6	6.6724253419715	6.65821148275179	6.65821148275179	6.49185309632967	7.43462822763672
